transcript	domain
AK360373	GO:0016820
AK360373	GO:0016469
AK360373	GO:0046034
AK360373	GO:0015992
AK360373	GO:0046961
AK360373	GO:0046933
AK360366	GO:0005622
AK360366	GO:0008270
AK360366	GO:0003676
AK360367	GO:0008171
AK360367	GO:0008168
AK360367	GO:0046983
MLOC_22198.1	GO:0015078
MLOC_22198.1	GO:0045263
MLOC_22198.1	GO:0015986
AK361812	GO:0003676
AK361815	GO:0009987
AK361815	GO:0004177
AK361815	GO:0030145
AK249890.1	GO:0016021
MLOC_55862.2	GO:0003676
AK361819	GO:0016020
MLOC_43465.1	GO:0005515
AK356366	GO:0019901
AK356366	GO:0000079
AK356364	GO:0005525
AK356364	GO:0005622
AK356361	GO:0046873
AK356361	GO:0030001
AK356361	GO:0016020
AK356361	GO:0055085
MLOC_4629.1	GO:0004672
MLOC_4629.1	GO:0006468
MLOC_2643.1	GO:0004867
MLOC_2643.1	GO:0009611
MLOC_79717.1	GO:0016758
MLOC_79717.1	GO:0008152
AK361888	GO:0005488
AK361888	GO:0006468
AK361888	GO:0005524
AK361888	GO:0004672
AK361888	GO:0004674
AK360355	GO:0019205
AK360355	GO:0006139
AK360355	GO:0005524
AK361880	GO:0016841
AK361880	GO:0009058
AK360351	GO:0008685
AK360351	GO:0016114
AK361882	GO:0005524
AK361882	GO:0004672
AK361882	GO:0006468
AK361882	GO:0004674
AK360350	GO:0009055
AK360350	GO:0015035
AK360350	GO:0045454
MLOC_66893.1	GO:0016567
MLOC_66893.1	GO:0004842
MLOC_66893.1	GO:0000151
MLOC_38105.1	GO:0008686
MLOC_38105.1	GO:0009231
MLOC_38105.1	GO:0003935
MLOC_34549.1	GO:0006468
MLOC_34549.1	GO:0005524
MLOC_34549.1	GO:0004672
MLOC_78227.1	GO:0005515
MLOC_67417.3	GO:0006355
MLOC_56242.1	GO:0050661
MLOC_56242.1	GO:0004499
MLOC_56242.1	GO:0055114
MLOC_56242.1	GO:0050660
MLOC_36682.1	GO:0043565
MLOC_36682.1	GO:0005622
MLOC_14320.1	GO:0006355
MLOC_14320.1	GO:0005634
AK248295.1	GO:0006508
AK248295.1	GO:0004222
AK248295.1	GO:0008270
MLOC_15248.2	GO:0051536
MLOC_15248.2	GO:0009055
MLOC_15248.2	GO:0051537
AK361879	GO:0006355
AK361879	GO:0003677
AK360349	GO:0031072
AK361877	GO:0005524
AK361877	GO:0004222
AK361877	GO:0006508
AK361877	GO:0008270
AK361877	GO:0016021
AK361877	GO:0000166
AK361877	GO:0017111
AK361878	GO:0005515
AK361878	GO:0016787
AK361878	GO:0004722
AK361878	GO:0046872
MLOC_65109.6	GO:0005524
MLOC_65109.6	GO:0032957
MLOC_65109.6	GO:0000287
MLOC_65109.6	GO:0047325
MLOC_65109.6	GO:0005622
MLOC_65109.6	GO:0035300
AK361875	GO:0016788
AK361875	GO:0006629
MLOC_13385.6	GO:0008270
MLOC_13385.6	GO:0016787
AK248762.1	GO:0000139
AK248762.1	GO:0003827
AK248762.1	GO:0006487
AK360340	GO:0004659
AK360340	GO:0016021
AK361872	GO:0000166
AK361872	GO:0006423
AK361872	GO:0004817
AK361872	GO:0005524
AK361872	GO:0005737
AK356381	GO:0005507
AK356381	GO:0009055
AK360341	GO:0005524
AK360341	GO:0000166
AK360341	GO:0017111
AK361870	GO:0003723
AK361870	GO:0003735
AK361870	GO:0005622
AK361870	GO:0006412
AK361870	GO:0005840
MLOC_65010.1	GO:0016788
MLOC_65010.1	GO:0006629
AK356380	GO:0008762
AK356380	GO:0055114
AK356380	GO:0016491
AK356380	GO:0050660
AK356380	GO:0016614
AK356380	GO:0003824
AK360343	GO:0005515
AK360343	GO:0004435
AK360343	GO:0035556
AK360343	GO:0006629
AK360343	GO:0004629
AK360343	GO:0007165
AK356386	GO:0016226
AK356386	GO:0051536
AK356386	GO:0005506
MLOC_10957.1	GO:0005515
AK360336	GO:0004356
AK360336	GO:0006807
AK360336	GO:0006542
AK361864	GO:0005634
AK361864	GO:0006334
MLOC_56054.1	GO:0030170
MLOC_56054.1	GO:0009058
MLOC_56054.1	GO:0016769
MLOC_72802.1	GO:0005622
MLOC_72802.1	GO:0003676
MLOC_72802.1	GO:0003677
MLOC_72802.1	GO:0006355
MLOC_72802.1	GO:0005634
MLOC_72802.1	GO:0003700
MLOC_63935.2	GO:0003725
MLOC_63935.2	GO:0005622
MLOC_39203.1	GO:0006355
MLOC_39203.1	GO:0043565
MLOC_39203.1	GO:0003700
MLOC_39203.1	GO:0046983
AK360330	GO:0006629
MLOC_7699.1	GO:0009116
MLOC_7699.1	GO:0008152
MLOC_37037.1	GO:0008270
MLOC_60038.2	GO:0016758
MLOC_60038.2	GO:0008152
MLOC_71715.1	GO:0005515
MLOC_50697.1	GO:0006278
MLOC_50697.1	GO:0003723
MLOC_50697.1	GO:0003964
MLOC_16097.2	GO:0016705
MLOC_16097.2	GO:0055114
MLOC_16097.2	GO:0005506
MLOC_16097.2	GO:0009055
MLOC_16097.2	GO:0020037
AK251871.1	GO:0016881
AK361857	GO:0003779
AK361857	GO:0005622
AK361858	GO:0006355
AK361858	GO:0003700
AK361858	GO:0043565
AK361858	GO:0005634
AK361858	GO:0006351
AK361858	GO:0003677
AK361858	GO:0046983
AK360329	GO:0003924
AK360329	GO:0043234
AK360329	GO:0051258
AK360329	GO:0006184
AK360329	GO:0005525
AK360329	GO:0005198
AK360329	GO:0005874
AK360329	GO:0007018
AK360329	GO:0007017
MLOC_44871.1	GO:0005618
MLOC_44871.1	GO:0042545
MLOC_44871.1	GO:0030599
AK362584	GO:0000166
AK250462.1	GO:0005525
AK250462.1	GO:0003924
MLOC_59737.1	GO:0003887
MLOC_59737.1	GO:0006351
MLOC_59737.1	GO:0003677
MLOC_73304.2	GO:0008152
MLOC_73304.2	GO:0016491
MLOC_38791.1	GO:0016788
MLOC_38791.1	GO:0006629
MLOC_69078.8	GO:0016740
MLOC_69078.8	GO:0009058
MLOC_5971.1	GO:0003700
MLOC_5971.1	GO:0006355
MLOC_5971.1	GO:0043565
MLOC_54524.2	GO:0004970
MLOC_54524.2	GO:0005234
MLOC_54524.2	GO:0016020
MLOC_54524.2	GO:0016021
MLOC_54524.2	GO:0007186
MLOC_54524.2	GO:0004965
MLOC_54524.2	GO:0005215
MLOC_54524.2	GO:0006810
MLOC_54524.2	GO:0030288
AK357487	GO:0006355
AK357487	GO:0003677
AK357487	GO:0005634
AK357487	GO:0009725
MLOC_78474.1	GO:0006915
MLOC_78474.1	GO:0005524
MLOC_39134.1	GO:0009678
MLOC_39134.1	GO:0004427
MLOC_39134.1	GO:0015992
MLOC_39134.1	GO:0016020
MLOC_56750.1	GO:0006468
MLOC_56750.1	GO:0005524
MLOC_56750.1	GO:0004672
MLOC_55353.1	GO:0005515
MLOC_55353.1	GO:0006468
MLOC_55353.1	GO:0005524
MLOC_55353.1	GO:0004672
MLOC_82021.3	GO:0006259
MLOC_82021.3	GO:0003677
MLOC_82021.3	GO:0004518
AK357485	GO:0008270
AK357485	GO:0005622
MLOC_63134.2	GO:0003735
MLOC_63134.2	GO:0005622
MLOC_63134.2	GO:0005840
MLOC_63134.2	GO:0006412
MLOC_60984.1	GO:0004553
MLOC_60984.1	GO:0005975
MLOC_70630.1	GO:0016705
MLOC_70630.1	GO:0055114
MLOC_70630.1	GO:0005506
MLOC_70630.1	GO:0009055
MLOC_70630.1	GO:0020037
MLOC_42821.1	GO:0003677
MLOC_42821.1	GO:0005622
MLOC_80902.1	GO:0043565
MLOC_80902.1	GO:0005634
MLOC_80902.1	GO:0006355
MLOC_80902.1	GO:0003700
MLOC_22183.1	GO:0006605
MLOC_22183.1	GO:0016020
MLOC_22183.1	GO:0006886
MLOC_62363.1	GO:0006278
MLOC_62363.1	GO:0003723
MLOC_62363.1	GO:0003964
MLOC_72878.2	GO:0008168
MLOC_72878.2	GO:0008152
AK357470	GO:0003676
AK357471	GO:0016020
AK357471	GO:0006857
AK357471	GO:0005215
MLOC_54834.1	GO:0006412
MLOC_54834.1	GO:0005840
MLOC_54834.1	GO:0003735
AK249319.1	GO:0006412
AK249319.1	GO:0003735
AK249319.1	GO:0005840
AK249319.1	GO:0005622
AK360307	GO:0005529
AK360307	GO:0048544
AK360307	GO:0004672
AK360307	GO:0006468
AK360307	GO:0005524
AK360307	GO:0004674
AK360305	GO:0016705
AK360305	GO:0055114
AK360305	GO:0005506
AK360305	GO:0009055
AK360305	GO:0020037
MLOC_22782.1	GO:0005509
MLOC_22782.1	GO:0005578
MLOC_22782.1	GO:0007165
MLOC_63242.2	GO:0005515
MLOC_17175.2	GO:0005515
AK248360.1	GO:0005634
AK248360.1	GO:0051726
AK360309	GO:0016705
AK360309	GO:0055114
AK360309	GO:0005506
AK360309	GO:0020037
AK360309	GO:0009055
AK251640.1	GO:0019773
AK251640.1	GO:0004175
AK251640.1	GO:0006511
AK251640.1	GO:0004298
AK251640.1	GO:0051603
AK251640.1	GO:0005839
MLOC_36638.1	GO:0005515
MLOC_71010.2	GO:0016705
MLOC_71010.2	GO:0055114
MLOC_71010.2	GO:0005506
MLOC_71010.2	GO:0009055
MLOC_71010.2	GO:0020037
MLOC_6444.1	GO:0005975
MLOC_6444.1	GO:0004650
MLOC_81989.1	GO:0006468
MLOC_81989.1	GO:0005524
MLOC_81989.1	GO:0004672
MLOC_81989.1	GO:0004674
MLOC_51405.1	GO:0008270
MLOC_51405.1	GO:0005622
MLOC_10722.1	GO:0000145
MLOC_10722.1	GO:0006887
MLOC_15632.1	GO:0004601
MLOC_15632.1	GO:0006979
MLOC_15632.1	GO:0020037
MLOC_15632.1	GO:0055114
MLOC_56719.2	GO:0006468
MLOC_56719.2	GO:0004674
MLOC_56719.2	GO:0005524
MLOC_56719.2	GO:0004672
MLOC_60698.3	GO:0005524
MLOC_60698.3	GO:0003677
MLOC_60698.3	GO:0004386
MLOC_60698.3	GO:0003676
MLOC_69637.2	GO:0000145
MLOC_69637.2	GO:0006887
MLOC_51223.5	GO:0004221
MLOC_51223.5	GO:0006511
MLOC_13440.1	GO:0016020
MLOC_64997.1	GO:0008270
MLOC_64997.1	GO:0016021
MLOC_64997.1	GO:0005524
MLOC_64997.1	GO:0004222
MLOC_64997.1	GO:0006508
MLOC_64280.1	GO:0006468
MLOC_64280.1	GO:0005524
MLOC_64280.1	GO:0004672
AK357492	GO:0003677
AK357492	GO:0008270
AK357492	GO:0005515
MLOC_64388.11	GO:0046556
MLOC_64388.11	GO:0046373
AK357490	GO:0005524
AK357490	GO:0008270
AK357490	GO:0016021
AK357490	GO:0004222
AK357490	GO:0000166
AK357490	GO:0017111
AK253120.1	GO:0003755
AK253120.1	GO:0006457
AK361893	GO:0016020
AK357491	GO:0003824
AK357491	GO:0008152
AK251040.1	GO:0005525
AK251040.1	GO:0005622
AK251040.1	GO:0007264
MLOC_53086.2	GO:0006355
MLOC_53086.2	GO:0003677
AK361895	GO:0003723
MLOC_56170.1	GO:0043169
MLOC_56170.1	GO:0005975
MLOC_56170.1	GO:0003824
MLOC_56170.1	GO:0005509
MLOC_56170.1	GO:0004556
AK361898	GO:0004553
AK361898	GO:0005975
MLOC_7086.1	GO:0016021
MLOC_74094.4	GO:0006468
MLOC_74094.4	GO:0005524
MLOC_74094.4	GO:0004672
MLOC_19854.5	GO:0005986
MLOC_19854.5	GO:0000287
MLOC_19854.5	GO:0050307
MLOC_37278.1	GO:0016705
MLOC_37278.1	GO:0055114
MLOC_37278.1	GO:0005506
MLOC_37278.1	GO:0009055
MLOC_37278.1	GO:0020037
MLOC_73375.1	GO:0005975
MLOC_73375.1	GO:0004553
MLOC_5767.2	GO:0005515
AK357441	GO:0003676
AK357446	GO:0016020
AK252401.1	GO:0006457
AK252401.1	GO:0051082
AK252401.1	GO:0031072
MLOC_65966.1	GO:0043565
MLOC_65966.1	GO:0005634
MLOC_65966.1	GO:0006355
MLOC_65966.1	GO:0003700
MLOC_75996.2	GO:0005975
MLOC_75996.2	GO:0004650
MLOC_4483.1	GO:0005515
MLOC_4483.1	GO:0006468
MLOC_4483.1	GO:0005524
MLOC_4483.1	GO:0004672
MLOC_61319.2	GO:0005515
AK249453.1	GO:0006412
AK249453.1	GO:0005840
AK249453.1	GO:0005622
AK249453.1	GO:0003735
AK357435	GO:0003677
AK357437	GO:0004518
AK357437	GO:0006289
AK357437	GO:0003677
MLOC_55886.1	GO:0016747
MLOC_59642.2	GO:0003935
MLOC_59642.2	GO:0009231
MLOC_59642.2	GO:0008686
MLOC_81095.1	GO:0005524
MLOC_81095.1	GO:0000166
MLOC_81095.1	GO:0017111
AK251395.1	GO:0005975
AK251395.1	GO:0004553
AK357462	GO:0016020
AK357462	GO:0015018
MLOC_56601.1	GO:0004601
MLOC_56601.1	GO:0006979
MLOC_56601.1	GO:0020037
MLOC_56601.1	GO:0055114
MLOC_3871.2	GO:0016021
AK357463	GO:0006508
AK357463	GO:0008236
MLOC_67190.1	GO:0005634
AK369893	GO:0016998
AK369892	GO:0005515
AK357469	GO:0055114
AK357469	GO:0016491
AK357469	GO:0050660
MLOC_78521.1	GO:0003677
AK251381.1	GO:0006228
AK251381.1	GO:0006183
AK251381.1	GO:0005524
AK251381.1	GO:0006165
AK251381.1	GO:0006241
AK251381.1	GO:0004550
MLOC_56418.3	GO:0005975
MLOC_56418.3	GO:0004553
MLOC_56418.3	GO:0005529
MLOC_63576.1	GO:0044237
MLOC_63576.1	GO:0003824
MLOC_63576.1	GO:0050662
MLOC_66134.2	GO:0003700
MLOC_66134.2	GO:0006355
MLOC_66134.2	GO:0043565
MLOC_48388.2	GO:0016705
MLOC_48388.2	GO:0055114
MLOC_48388.2	GO:0005506
MLOC_48388.2	GO:0009055
MLOC_48388.2	GO:0020037
MLOC_52642.1	GO:0006468
MLOC_52642.1	GO:0005524
MLOC_52642.1	GO:0004672
MLOC_52642.1	GO:0005488
AK252367.1	GO:0016853
MLOC_58522.2	GO:0005524
MLOC_58522.2	GO:0003777
MLOC_58522.2	GO:0007018
MLOC_56611.7	GO:0042802
MLOC_56611.7	GO:0043086
MLOC_56611.7	GO:0004252
MLOC_56611.7	GO:0006508
AK249839.1	GO:0015991
AK249839.1	GO:0016820
AK249839.1	GO:0033180
MLOC_43913.1	GO:0004185
MLOC_43913.1	GO:0006508
MLOC_70904.2	GO:0006468
MLOC_70904.2	GO:0005524
MLOC_70904.2	GO:0004672
MLOC_70904.2	GO:0005515
MLOC_30945.1	GO:0016788
AK250998.1	GO:0006508
AK250998.1	GO:0004176
MLOC_61035.2	GO:0006468
MLOC_61035.2	GO:0005524
MLOC_61035.2	GO:0004672
MLOC_61035.2	GO:0004674
AK357513	GO:0005524
AK357513	GO:0004672
AK357513	GO:0006468
AK357513	GO:0005488
AK357513	GO:0004674
MLOC_62225.1	GO:0003677
MLOC_62225.1	GO:0003916
MLOC_62225.1	GO:0005694
MLOC_62225.1	GO:0006265
MLOC_50847.2	GO:0006952
MLOC_69056.1	GO:0019538
MLOC_12181.1	GO:0003723
MLOC_15950.1	GO:0006508
MLOC_15950.1	GO:0004222
MLOC_15950.1	GO:0008270
MLOC_15950.1	GO:0031012
MLOC_15950.1	GO:0008152
MLOC_15950.1	GO:0008237
MLOC_38478.1	GO:0008171
MLOC_38478.1	GO:0008168
MLOC_38478.1	GO:0046983
MLOC_73896.6	GO:0003824
MLOC_73896.6	GO:0008152
MLOC_54592.1	GO:0005515
MLOC_67256.3	GO:0005524
MLOC_67256.3	GO:0006270
MLOC_67256.3	GO:0003677
MLOC_67256.3	GO:0006260
MLOC_67256.3	GO:0000166
MLOC_67256.3	GO:0017111
MLOC_3872.1	GO:0008565
MLOC_3872.1	GO:0015031
MLOC_3872.1	GO:0005743
MLOC_59721.1	GO:0005975
MLOC_59721.1	GO:0005529
MLOC_4996.1	GO:0003676
AK369990	GO:0006810
AK369990	GO:0005886
AK369992	GO:0055114
AK369992	GO:0016491
AK369992	GO:0006520
MLOC_54096.1	GO:0004579
MLOC_54096.1	GO:0005789
MLOC_54096.1	GO:0018279
MLOC_54096.1	GO:0008250
MLOC_72191.1	GO:0005524
MLOC_72191.1	GO:0055114
MLOC_72191.1	GO:0016491
MLOC_19387.1	GO:0016491
MLOC_19387.1	GO:0055114
MLOC_19387.1	GO:0008152
MLOC_21848.2	GO:0004601
MLOC_21848.2	GO:0055114
MLOC_21848.2	GO:0006979
MLOC_21848.2	GO:0020037
MLOC_65456.1	GO:0006355
MLOC_65456.1	GO:0003677
AK357535	GO:0005488
AK357535	GO:0006810
AK357535	GO:0005743
AK357535	GO:0055085
AK357536	GO:0003677
MLOC_10440.4	GO:0004672
MLOC_10440.4	GO:0006468
MLOC_10440.4	GO:0005524
MLOC_10440.4	GO:0005529
MLOC_10440.4	GO:0004674
MLOC_7392.1	GO:0005515
MLOC_21739.2	GO:0003676
MLOC_63.1	GO:0016706
MLOC_63.1	GO:0016491
MLOC_63.1	GO:0055114
MLOC_70842.1	GO:0005515
AK251322.1	GO:0008168
AK251322.1	GO:0008152
MLOC_14352.2	GO:0005515
MLOC_13972.1	GO:0005975
MLOC_13972.1	GO:0004650
AK357543	GO:0003824
AK357543	GO:0008152
MLOC_66879.1	GO:0016787
MLOC_66879.1	GO:0008152
AK357547	GO:0006796
MLOC_76100.1	GO:0005515
MLOC_11172.2	GO:0016020
AK369971	GO:0006915
AK369971	GO:0005524
AK369971	GO:0006952
MLOC_58935.2	GO:0016020
MLOC_58935.2	GO:0006857
MLOC_58935.2	GO:0005215
MLOC_50219.1	GO:0016705
MLOC_50219.1	GO:0055114
MLOC_50219.1	GO:0005506
MLOC_50219.1	GO:0009055
MLOC_50219.1	GO:0020037
MLOC_6393.2	GO:0006915
MLOC_6393.2	GO:0005524
MLOC_45395.1	GO:0004867
MLOC_45395.1	GO:0009611
MLOC_4398.1	GO:0016788
MLOC_4398.1	GO:0006629
AK368838	GO:0005622
AK368838	GO:0008270
AK368838	GO:0005515
AK368839	GO:0005515
MLOC_56390.1	GO:0005524
MLOC_56390.1	GO:0000166
MLOC_56390.1	GO:0017111
MLOC_56390.1	GO:0003887
MLOC_53041.1	GO:0046872
MLOC_53041.1	GO:0030001
MLOC_31508.1	GO:0008026
MLOC_31508.1	GO:0005524
MLOC_31508.1	GO:0003676
MLOC_69599.1	GO:0005515
AK250573.1	GO:0016021
AK250573.1	GO:0005783
MLOC_71133.1	GO:0004185
MLOC_71133.1	GO:0006508
AK369963	GO:0006952
AK369963	GO:0009055
AK369963	GO:0015035
AK369963	GO:0045454
AK369963	GO:0005515
AK369963	GO:0006915
AK369963	GO:0005524
MLOC_54042.1	GO:0006355
MLOC_54042.1	GO:0000156
MLOC_54042.1	GO:0000160
AK369964	GO:0016788
AK369964	GO:0006629
AK369962	GO:0003824
AK369962	GO:0008152
AK368833	GO:0005524
AK368833	GO:0004674
AK368833	GO:0006468
AK368833	GO:0004672
AK368827	GO:0005524
AK368827	GO:0051082
AK368827	GO:0006457
AK368827	GO:0006950
AK368828	GO:0004672
AK368828	GO:0006468
AK368828	GO:0005524
AK368826	GO:0016161
AK368826	GO:0000272
AK248533.1	GO:0046872
MLOC_8151.2	GO:0005515
MLOC_75464.1	GO:0004553
MLOC_75464.1	GO:0005975
MLOC_19201.1	GO:0004601
MLOC_19201.1	GO:0006979
MLOC_19201.1	GO:0020037
MLOC_19201.1	GO:0055114
AK369953	GO:0003677
AK369954	GO:0006629
AK369954	GO:0005525
MLOC_57390.1	GO:0048544
MLOC_57390.1	GO:0004672
MLOC_57390.1	GO:0006468
MLOC_57390.1	GO:0005529
AK369955	GO:0016021
AK369955	GO:0055085
AK369957	GO:0006355
AK369957	GO:0043565
AK369957	GO:0003700
AK369957	GO:0046983
AK368819	GO:0004867
AK248331.1	GO:0003779
AK248331.1	GO:0005622
AK368815	GO:0003899
AK368815	GO:0003677
AK368815	GO:0006351
AK368815	GO:0005634
AK368815	GO:0032549
AK369948	GO:0030173
AK369948	GO:0006891
MLOC_59190.1	GO:0004672
MLOC_59190.1	GO:0006468
MLOC_66189.1	GO:0006629
MLOC_66189.1	GO:0004806
MLOC_20714.1	GO:0019684
MLOC_20714.1	GO:0016020
MLOC_20714.1	GO:0009521
MLOC_20714.1	GO:0016168
MLOC_20714.1	GO:0009767
MLOC_2498.2	GO:0005525
MLOC_2498.2	GO:0005622
AK369945	GO:0030410
AK369945	GO:0030418
AK368811	GO:0022857
AK368811	GO:0055085
AK368811	GO:0016021
AK368811	GO:0006810
AK368811	GO:0005215
AK368811	GO:0016020
MLOC_70877.1	GO:0005634
AK369941	GO:0004672
AK369941	GO:0006468
AK369941	GO:0005524
AK369941	GO:0004674
AK369941	GO:0005488
AK249151.1	GO:0016020
AK369942	GO:0030983
AK369942	GO:0005524
AK369942	GO:0006298
AK369940	GO:0016853
AK369940	GO:0005975
AK368809	GO:0005622
AK368809	GO:0008270
AK368809	GO:0005515
MLOC_20687.1	GO:0005787
MLOC_20687.1	GO:0006465
MLOC_20687.1	GO:0008233
MLOC_20687.1	GO:0016021
MLOC_69804.2	GO:0003824
MLOC_69804.2	GO:0003852
MLOC_69804.2	GO:0009098
AK368803	GO:0042651
AK368803	GO:0009522
AK368803	GO:0015979
AK368803	GO:0005516
MLOC_64714.1	GO:0005515
MLOC_24505.1	GO:0046872
MLOC_24505.1	GO:0030001
AK368804	GO:0008270
AK368804	GO:0005515
MLOC_20007.1	GO:0006355
MLOC_20007.1	GO:0005515
MLOC_20007.1	GO:0007165
MLOC_20007.1	GO:0004871
MLOC_13951.1	GO:0005507
MLOC_13951.1	GO:0009055
MLOC_54605.1	GO:0005622
MLOC_54605.1	GO:0008270
MLOC_11884.1	GO:0005840
MLOC_11884.1	GO:0005622
MLOC_11884.1	GO:0006412
MLOC_11884.1	GO:0003735
AK369934	GO:0003887
AK369935	GO:0008652
AK357504	GO:0003700
AK357504	GO:0005634
AK357504	GO:0006355
AK357504	GO:0043565
AK357502	GO:0008565
AK357502	GO:0015031
AK357502	GO:0005743
MLOC_44802.1	GO:0004221
MLOC_44802.1	GO:0006511
AK368875	GO:0005488
AK368873	GO:0004553
AK368873	GO:0005975
MLOC_20608.1	GO:0009790
AK369921	GO:0003723
AK369921	GO:0005730
AK368879	GO:0005622
AK368879	GO:0008270
AK368876	GO:0003676
MLOC_62062.2	GO:0006915
MLOC_62062.2	GO:0005524
MLOC_201.1	GO:0005507
MLOC_201.1	GO:0009055
MLOC_72705.2	GO:0009058
MLOC_23518.4	GO:0005215
MLOC_23518.4	GO:0006810
MLOC_23518.4	GO:0016021
MLOC_23518.4	GO:0055085
MLOC_75475.2	GO:0004857
MLOC_75475.2	GO:0030599
MLOC_12078.1	GO:0003700
MLOC_12078.1	GO:0006355
MLOC_12078.1	GO:0043565
MLOC_58455.1	GO:0004672
MLOC_58455.1	GO:0006468
MLOC_56115.1	GO:0008152
MLOC_56115.1	GO:0008415
AK362566	GO:0016817
MLOC_13504.3	GO:0006355
MLOC_13504.3	GO:0005634
AK248670.1	GO:0045980
AK248670.1	GO:0005739
AK248670.1	GO:0004857
AK362569	GO:0006094
AK362569	GO:0004612
AK362569	GO:0005524
MLOC_14626.1	GO:0005529
MLOC_14626.1	GO:0048544
MLOC_14626.1	GO:0006468
MLOC_14626.1	GO:0005524
MLOC_14626.1	GO:0004672
AK250944.1	GO:0016020
AK250944.1	GO:0006857
AK250944.1	GO:0005215
AK368865	GO:0005515
AK368865	GO:0016070
AK368868	GO:0008270
AK368868	GO:0005515
MLOC_18669.1	GO:0016706
MLOC_18669.1	GO:0016491
MLOC_18669.1	GO:0055114
MLOC_11608.3	GO:0015074
MLOC_11608.3	GO:0003677
AK362579	GO:0005634
AK362579	GO:0006352
AK362579	GO:0051090
MLOC_6318.1	GO:0005515
MLOC_15842.1	GO:0017148
MLOC_15842.1	GO:0030598
AK369916	GO:0016705
AK369916	GO:0055114
AK369916	GO:0005506
AK369916	GO:0009055
AK369916	GO:0020037
AK369917	GO:0016758
AK369917	GO:0008152
AK368869	GO:0006468
AK368869	GO:0005524
AK368869	GO:0004672
AK368869	GO:0005515
MLOC_44081.2	GO:0016887
MLOC_44081.2	GO:0005524
MLOC_44081.2	GO:0016021
MLOC_44081.2	GO:0055085
MLOC_44081.2	GO:0006810
MLOC_44081.2	GO:0042626
MLOC_78966.1	GO:0004672
MLOC_78966.1	GO:0006468
MLOC_39471.1	GO:0005529
MLOC_39471.1	GO:0004672
MLOC_39471.1	GO:0006468
MLOC_39471.1	GO:0048544
MLOC_64394.1	GO:0006508
MLOC_64394.1	GO:0004190
MLOC_64394.1	GO:0006629
MLOC_44360.1	GO:0008152
MLOC_44360.1	GO:0016491
AK356403	GO:0046488
AK356403	GO:0016307
AK368853	GO:0005515
AK356405	GO:0008236
AK356405	GO:0016021
AK356405	GO:0006508
AK356405	GO:0016020
MLOC_55735.3	GO:0016020
MLOC_55735.3	GO:0016780
MLOC_55735.3	GO:0008654
MLOC_65385.1	GO:0005198
AK362547	GO:0006468
AK362547	GO:0005524
AK362547	GO:0004672
AK362547	GO:0004674
AK362549	GO:0006468
AK362549	GO:0005524
AK362549	GO:0004672
AK362549	GO:0004674
MLOC_58377.1	GO:0015450
MLOC_58377.1	GO:0016020
MLOC_58377.1	GO:0015031
AK248761.1	GO:0004721
AK248761.1	GO:0006397
AK248761.1	GO:0005634
MLOC_61457.1	GO:0019904
AK369908	GO:0005515
AK369908	GO:0006915
AK369908	GO:0005524
AK369908	GO:0006952
MLOC_22440.1	GO:0016020
AK356412	GO:0071805
AK356412	GO:0015079
AK356412	GO:0016020
MLOC_23483.1	GO:0007017
MLOC_23483.1	GO:0005875
AK368846	GO:0016787
AK368846	GO:0008152
AK356416	GO:0005525
AK356416	GO:0003924
MLOC_65593.2	GO:0016020
MLOC_65593.2	GO:0008375
MLOC_4319.1	GO:0006879
MLOC_4319.1	GO:0004322
MLOC_4319.1	GO:0055114
MLOC_4319.1	GO:0005739
MLOC_7741.1	GO:0006278
MLOC_7741.1	GO:0003723
MLOC_7741.1	GO:0003964
MLOC_20377.3	GO:0003824
AK362554	GO:0022857
AK362554	GO:0055085
AK362554	GO:0016021
AK362552	GO:0006629
AK362552	GO:0016717
AK362552	GO:0055114
MLOC_24780.1	GO:0016020
MLOC_24780.1	GO:0009055
MLOC_24780.1	GO:0016491
AK362558	GO:0019538
AK362555	GO:0006468
AK362555	GO:0004674
AK362555	GO:0004672
AK362555	GO:0005524
MLOC_34629.1	GO:0008168
MLOC_34629.1	GO:0046983
MLOC_34629.1	GO:0008171
MLOC_70787.2	GO:0005515
MLOC_60742.2	GO:0016021
MLOC_60742.2	GO:0055085
MLOC_25950.1	GO:0008152
MLOC_25950.1	GO:0016491
AK356417	GO:0003725
AK356417	GO:0005622
AK248375.1	GO:0016705
AK248375.1	GO:0055114
AK248375.1	GO:0005506
AK248375.1	GO:0009055
AK248375.1	GO:0020037
AK248225.1	GO:0030170
AK248225.1	GO:0016831
AK248225.1	GO:0019752
MLOC_55808.1	GO:0004298
MLOC_55808.1	GO:0051603
MLOC_55808.1	GO:0005839
MLOC_55808.1	GO:0019773
MLOC_55808.1	GO:0004175
MLOC_55808.1	GO:0006511
AK362521	GO:0055085
AK362521	GO:0006810
AK362521	GO:0005215
AK362521	GO:0016020
AK362521	GO:0022891
AK362521	GO:0022857
AK362521	GO:0016021
MLOC_11890.6	GO:0004356
MLOC_11890.6	GO:0006807
MLOC_11890.6	GO:0006542
AK356424	GO:0016491
AK356424	GO:0055114
MLOC_58872.1	GO:0006810
MLOC_58872.1	GO:0005215
MLOC_58872.1	GO:0016020
AK356427	GO:0016758
AK356427	GO:0008152
AK356420	GO:0006629
AK356420	GO:0004806
MLOC_74353.1	GO:0000145
MLOC_74353.1	GO:0006887
AK356422	GO:0016887
